3,19,1,eea76a93a91feaed66e55cae0db062f6
8,16,0,eea76a93a91feaed66e55cae0db062f6
7,13,1,eea76a93a91feaed66e55cae0db062f6
13,14,0,eea76a93a91feaed66e55cae0db062f6
15,19,0,eea76a93a91feaed66e55cae0db062f6
9,12,1,eea76a93a91feaed66e55cae0db062f6
15,20,1,eea76a93a91feaed66e55cae0db062f6
8,14,0,eea76a93a91feaed66e55cae0db062f6
1,9,0,eea76a93a91feaed66e55cae0db062f6
3,9,1,eea76a93a91feaed66e55cae0db062f6
7,15,1,5c7f193a6a9d6daf5ca813997b9857c6
13,14,1,5c7f193a6a9d6daf5ca813997b9857c6
17,19,0,5c7f193a6a9d6daf5ca813997b9857c6
12,19,0,5c7f193a6a9d6daf5ca813997b9857c6
0,1,0,5c7f193a6a9d6daf5ca813997b9857c6
5,17,1,5c7f193a6a9d6daf5ca813997b9857c6
1,14,0,5c7f193a6a9d6daf5ca813997b9857c6
7,16,0,5c7f193a6a9d6daf5ca813997b9857c6
14,17,1,5c7f193a6a9d6daf5ca813997b9857c6
3,13,0,5c7f193a6a9d6daf5ca813997b9857c6
7,15,1,5c7f193a6a9d6daf5ca813997b9857c6
4,10,0,5c7f193a6a9d6daf5ca813997b9857c6
1,16,0,5c7f193a6a9d6daf5ca813997b9857c6
4,12,1,5c7f193a6a9d6daf5ca813997b9857c6
2,20,0,5c7f193a6a9d6daf5ca813997b9857c6
6,11,1,5c7f193a6a9d6daf5ca813997b9857c6
13,14,1,5c7f193a6a9d6daf5ca813997b9857c6
7,13,0,5c7f193a6a9d6daf5ca813997b9857c6
3,8,0,5c7f193a6a9d6daf5ca813997b9857c6
7,12,1,5c7f193a6a9d6daf5ca813997b9857c6
4,8,0,5c7f193a6a9d6daf5ca813997b9857c6
15,17,0,5c7f193a6a9d6daf5ca813997b9857c6
0,12,0,5c7f193a6a9d6daf5ca813997b9857c6
5,20,1,5c7f193a6a9d6daf5ca813997b9857c6
2,14,0,5c7f193a6a9d6daf5ca813997b9857c6
0,8,0,5c7f193a6a9d6daf5ca813997b9857c6
0,12,0,5c7f193a6a9d6daf5ca813997b9857c6
16,20,1,5c7f193a6a9d6daf5ca813997b9857c6
12,14,1,5c7f193a6a9d6daf5ca813997b9857c6
4,7,1,5c7f193a6a9d6daf5ca813997b9857c6
7,18,1,5c7f193a6a9d6daf5ca813997b9857c6
4,8,0,5c7f193a6a9d6daf5ca813997b9857c6
4,15,1,5c7f193a6a9d6daf5ca813997b9857c6
2,14,1,5c7f193a6a9d6daf5ca813997b9857c6
0,7,0,5c7f193a6a9d6daf5ca813997b9857c6
